t,u,v,q,theta,x,h,Va,alpha,gyrq,accx,accz,pitotVa,baroAlt,thetahat,de,dt,spAirspeed,spPitch,spAltitude
1.056993,15.885510,1.832955,0.108035,0.018838,16.225250,98.864760,15.990900,0.114877,0.086696,0.337676,-11.388900,15.872650,97.521420,0.032872,-0.286105,0.000000,15.000000,0.116116,110.000000
1.057993,15.886330,1.833636,0.108722,0.018946,16.241170,98.863230,15.991800,0.114914,0.086696,0.337676,-11.388900,15.872650,97.521420,0.032872,-0.286122,0.000000,15.000000,0.116116,110.000000
1.058993,15.887160,1.834323,0.109403,0.019055,16.257090,98.861690,15.992700,0.114951,0.086696,0.337676,-11.388900,15.872650,97.521420,0.032872,-0.286139,0.000000,15.000000,0.116116,110.000000
1.059994,15.887980,1.835016,0.110079,0.019165,16.273010,98.860160,15.993600,0.114988,0.086696,0.337676,-11.388900,15.872650,97.521420,0.032872,-0.286155,0.000000,15.000000,0.116116,110.000000
1.060994,15.888800,1.835715,0.110748,0.019275,16.288930,98.858630,15.994490,0.115025,0.086696,0.337676,-11.388900,15.872650,97.521420,0.032872,-0.286170,0.000000,15.000000,0.116116,110.000000
1.061994,15.889620,1.836420,0.111412,0.019386,16.304850,98.857110,15.995380,0.115063,0.089072,0.377257,-11.505160,15.876210,98.228500,0.036032,-0.286184,0.000000,15.000000,0.116116,110.000000
1.062994,15.890430,1.837129,0.112069,0.019498,16.320770,98.855580,15.996270,0.115101,0.089072,0.377257,-11.505160,15.876210,98.228500,0.036032,-0.286198,0.000000,15.000000,0.116116,110.000000
1.063994,15.891240,1.837845,0.112720,0.019611,16.336700,98.854060,15.997160,0.115140,0.089072,0.377257,-11.505160,15.876210,98.228500,0.036032,-0.286211,0.000000,15.000000,0.116116,110.000000
1.064994,15.892050,1.838565,0.113362,0.019724,16.352620,98.852530,15.998050,0.115179,0.089072,0.377257,-11.505160,15.876210,98.228500,0.036032,-0.286179,0.000000,15.000000,0.116116,110.000000
1.065994,15.892860,1.839289,0.113990,0.019837,16.368550,98.851010,15.998940,0.115218,0.089072,0.377257,-11.505160,15.876210,98.228500,0.036032,-0.286105,0.000000,15.000000,0.116116,110.000000
1.066994,15.893660,1.840018,0.114607,0.019952,16.384470,98.849480,15.999820,0.115257,0.089072,0.377257,-11.505160,15.876210,98.228500,0.036032,-0.286034,0.000000,15.000000,0.116116,110.000000
1.067994,15.894460,1.840750,0.115210,0.020067,16.400400,98.847960,16.000700,0.115297,0.089072,0.377257,-11.505160,15.876210,98.228500,0.036032,-0.285967,0.000000,15.000000,0.116116,110.000000
1.068994,15.895260,1.841487,0.115802,0.020182,16.416330,98.846440,16.001580,0.115337,0.089072,0.377257,-11.505160,15.876210,98.228500,0.036032,-0.285903,0.000000,15.000000,0.116116,110.000000
1.069994,15.896060,1.842227,0.116382,0.020298,16.432260,98.844920,16.002450,0.115377,0.089072,0.377257,-11.505160,15.876210,98.228500,0.036032,-0.285842,0.000000,15.000000,0.116116,110.000000
1.070994,15.896850,1.842971,0.116951,0.020415,16.448190,98.843410,16.003320,0.115418,0.089072,0.377257,-11.505160,15.876210,98.228500,0.036032,-0.285784,0.000000,15.000000,0.116116,110.000000
1.071994,15.897640,1.843718,0.117508,0.020532,16.464120,98.841890,16.004190,0.115459,0.096446,0.405496,-11.604700,15.881030,96.612210,0.039031,-0.285729,0.000000,15.000000,0.116116,110.000000
1.072994,15.898430,1.844468,0.118054,0.020650,16.480050,98.840370,16.005060,0.115499,0.096446,0.405496,-11.604700,15.881030,96.612210,0.039031,-0.285676,0.000000,15.000000,0.116116,110.000000
1.073994,15.899210,1.845221,0.118589,0.020768,16.495990,98.838850,16.005930,0.115541,0.096446,0.405496,-11.604700,15.881030,96.612210,0.039031,-0.285626,0.000000,15.000000,0.116116,110.000000
1.074994,15.899990,1.845976,0.119114,0.020887,16.511920,98.837340,16.006790,0.115582,0.096446,0.405496,-11.604700,15.881030,96.612210,0.039031,-0.285579,0.000000,15.000000,0.116116,110.000000
1.075994,15.900770,1.846735,0.119627,0.021006,16.527860,98.835830,16.007650,0.115623,0.096446,0.405496,-11.604700,15.881030,96.612210,0.039031,-0.285534,0.000000,15.000000,0.116116,110.000000
1.076994,15.901540,1.847496,0.120131,0.021126,16.543790,98.834320,16.008510,0.115665,0.096446,0.405496,-11.604700,15.881030,96.612210,0.039031,-0.285491,0.000000,15.000000,0.116116,110.000000
1.077994,15.902320,1.848259,0.120624,0.021247,16.559730,98.832810,16.009370,0.115707,0.096446,0.405496,-11.604700,15.881030,96.612210,0.039031,-0.285450,0.000000,15.000000,0.116116,110.000000
1.078994,15.903090,1.849025,0.121107,0.021368,16.575670,98.831300,16.010220,0.115749,0.096446,0.405496,-11.604700,15.881030,96.612210,0.039031,-0.285411,0.000000,15.000000,0.116116,110.000000
1.079994,15.903860,1.849792,0.121581,0.021489,16.591610,98.829790,16.011070,0.115791,0.096446,0.405496,-11.604700,15.881030,96.612210,0.039031,-0.285375,0.000000,15.000000,0.116116,110.000000
1.080994,15.904620,1.850561,0.122044,0.021611,16.607550,98.828280,16.011920,0.115833,0.096446,0.405496,-11.604700,15.881030,96.612210,0.039031,-0.285339,0.000000,15.000000,0.116116,110.000000
1.081995,15.905390,1.851333,0.122498,0.021733,16.623490,98.826770,16.012770,0.115875,0.107049,0.418960,-11.695770,15.869400,98.163380,0.041213,-0.285306,0.000000,15.000000,0.116116,110.000000
1.082995,15.906150,1.852105,0.122943,0.021856,16.639430,98.825270,16.013610,0.115918,0.107049,0.418960,-11.695770,15.869400,98.163380,0.041213,-0.285274,0.000000,15.000000,0.116116,110.000000
1.083995,15.906900,1.852880,0.123378,0.021979,16.655380,98.823770,16.014450,0.115960,0.107049,0.418960,-11.695770,15.869400,98.163380,0.041213,-0.285244,0.000000,15.000000,0.116116,110.000000
1.084995,15.907660,1.853655,0.123804,0.022102,16.671320,98.822270,16.015290,0.116003,0.107049,0.418960,-11.695770,15.869400,98.163380,0.041213,-0.285215,0.000000,15.000000,0.116116,110.000000
1.085995,15.908410,1.854432,0.124221,0.022226,16.687270,98.820760,16.016130,0.116046,0.107049,0.418960,-11.695770,15.869400,98.163380,0.041213,-0.285188,0.000000,15.000000,0.116116,110.000000
1.086995,15.909160,1.855210,0.124629,0.022351,16.703210,98.819260,16.016970,0.116088,0.107049,0.418960,-11.695770,15.869400,98.163380,0.041213,-0.285162,0.000000,15.000000,0.116116,110.000000
1.087995,15.909910,1.855989,0.125028,0.022476,16.719160,98.817760,16.017800,0.116131,0.107049,0.418960,-11.695770,15.869400,98.163380,0.041213,-0.285137,0.000000,15.000000,0.116116,110.000000
1.088995,15.910660,1.856768,0.125418,0.022601,16.735110,98.816270,16.018630,0.116174,0.107049,0.418960,-11.695770,15.869400,98.163380,0.041213,-0.285114,0.000000,15.000000,0.116116,110.000000
1.089995,15.911400,1.857548,0.125800,0.022727,16.751050,98.814770,16.019460,0.116217,0.107049,0.418960,-11.695770,15.869400,98.163380,0.041213,-0.285091,0.000000,15.000000,0.116116,110.000000
1.090995,15.912140,1.858329,0.126173,0.022852,16.767000,98.813280,16.020290,0.116260,0.107049,0.418960,-11.695770,15.869400,98.163380,0.041213,-0.285070,0.000000,15.000000,0.116116,110.000000
1.091995,15.912880,1.859110,0.126538,0.022979,16.782960,98.811780,16.021110,0.116303,0.113549,0.447134,-11.785650,15.880070,98.471010,0.043852,-0.285050,0.000000,15.000000,0.116116,110.000000
1.092995,15.913620,1.859892,0.126894,0.023106,16.798910,98.810290,16.021930,0.116346,0.113549,0.447134,-11.785650,15.880070,98.471010,0.043852,-0.285030,0.000000,15.000000,0.116116,110.000000
1.093995,15.914350,1.860674,0.127243,0.023233,16.814860,98.808800,16.022750,0.116390,0.113549,0.447134,-11.785650,15.880070,98.471010,0.043852,-0.285012,0.000000,15.000000,0.116116,110.000000
1.094995,15.915080,1.861455,0.127583,0.023360,16.830810,98.807310,16.023570,0.116433,0.113549,0.447134,-11.785650,15.880070,98.471010,0.043852,-0.284995,0.000000,15.000000,0.116116,110.000000
1.095995,15.915810,1.862237,0.127915,0.023488,16.846770,98.805820,16.024390,0.116476,0.113549,0.447134,-11.785650,15.880070,98.471010,0.043852,-0.284978,0.000000,15.000000,0.116116,110.000000
1.096995,15.916540,1.863019,0.128239,0.023616,16.862720,98.804340,16.025200,0.116519,0.113549,0.447134,-11.785650,15.880070,98.471010,0.043852,-0.284962,0.000000,15.000000,0.116116,110.000000
1.097995,15.917270,1.863800,0.128555,0.023744,16.878680,98.802850,16.026010,0.116562,0.113549,0.447134,-11.785650,15.880070,98.471010,0.043852,-0.284947,0.000000,15.000000,0.116116,110.000000
1.098995,15.917990,1.864581,0.128863,0.023873,16.894640,98.801360,16.026820,0.116605,0.113549,0.447134,-11.785650,15.880070,98.471010,0.043852,-0.284933,0.000000,15.000000,0.116116,110.000000
1.099995,15.918710,1.865362,0.129164,0.024002,16.910590,98.799880,16.027630,0.116649,0.113549,0.447134,-11.785650,15.880070,98.471010,0.043852,-0.284919,0.000000,15.000000,0.116116,110.000000
1.100995,15.919430,1.866141,0.129457,0.024131,16.926550,98.798400,16.028430,0.116692,0.113549,0.447134,-11.785650,15.880070,98.471010,0.043852,-0.284906,0.000000,15.000000,0.116116,110.000000
1.101995,15.920150,1.866921,0.129743,0.024261,16.942510,98.796920,16.029240,0.116735,0.121375,0.463806,-11.849660,15.935080,97.591740,0.046103,-0.284894,0.000000,15.000000,0.116116,110.000000
1.102996,15.920860,1.867699,0.130021,0.024391,16.958480,98.795440,16.030040,0.116778,0.121375,0.463806,-11.849660,15.935080,97.591740,0.046103,-0.284883,0.000000,15.000000,0.116116,110.000000
1.103996,15.921570,1.868477,0.130291,0.024521,16.974440,98.793960,16.030840,0.116821,0.121375,0.463806,-11.849660,15.935080,97.591740,0.046103,-0.284871,0.000000,15.000000,0.116116,110.000000
1.104996,15.922290,1.869253,0.130554,0.024651,16.990400,98.792480,16.031630,0.116864,0.121375,0.463806,-11.849660,15.935080,97.591740,0.046103,-0.284861,0.000000,15.000000,0.116116,110.000000
1.105996,15.922990,1.870028,0.130810,0.024782,17.006360,98.791010,16.032430,0.116907,0.121375,0.463806,-11.849660,15.935080,97.591740,0.046103,-0.284851,0.000000,15.000000,0.116116,110.000000
1.106996,15.923700,1.870803,0.131059,0.024913,17.022330,98.789540,16.033220,0.116949,0.121375,0.463806,-11.849660,15.935080,97.591740,0.046103,-0.284841,0.000000,15.000000,0.116116,110.000000
1.107996,15.924410,1.871575,0.131301,0.025044,17.038300,98.788060,16.034010,0.116992,0.121375,0.463806,-11.849660,15.935080,97.591740,0.046103,-0.284832,0.000000,15.000000,0.124083,110.000000
1.108996,15.925110,1.872347,0.131535,0.025176,17.054260,98.786590,16.034800,0.117035,0.121375,0.463806,-11.849660,15.935080,97.591740,0.046103,-0.284823,0.000000,15.000000,0.124083,110.000000
1.109996,15.925810,1.873117,0.131763,0.025307,17.070230,98.785120,16.035580,0.117077,0.121375,0.463806,-11.849660,15.935080,97.591740,0.046103,-0.284815,0.000000,15.000000,0.124083,110.000000
1.110996,15.926510,1.873885,0.131983,0.025439,17.086200,98.783650,16.036370,0.117120,0.121375,0.463806,-11.849660,15.935080,97.591740,0.046103,-0.284807,0.000000,15.000000,0.124083,110.000000
1.111996,15.927200,1.874652,0.132197,0.025571,17.102170,98.782180,16.037150,0.117162,0.123810,0.483706,-11.906160,15.951260,97.839420,0.048163,-0.284800,0.000000,15.000000,0.124083,110.000000
1.112996,15.927900,1.875417,0.132404,0.025704,17.118140,98.780720,16.037930,0.117205,0.123810,0.483706,-11.906160,15.951260,97.839420,0.048163,-0.284793,0.000000,15.000000,0.124083,110.000000
1.113996,15.928590,1.876180,0.132604,0.025836,17.134110,98.779250,16.038700,0.117247,0.123810,0.483706,-11.906160,15.951260,97.839420,0.048163,-0.284786,0.000000,15.000000,0.124083,110.000000
1.114996,15.929280,1.876942,0.132802,0.025969,17.150080,98.777790,16.039480,0.117289,0.123810,0.483706,-11.906160,15.951260,97.839420,0.048163,-0.284837,0.000000,15.000000,0.124083,110.000000
1.115996,15.929970,1.877702,0.133001,0.026102,17.166060,98.776320,16.040250,0.117331,0.123810,0.483706,-11.906160,15.951260,97.839420,0.048163,-0.284942,0.000000,15.000000,0.124083,110.000000
1.116996,15.930660,1.878461,0.133202,0.026235,17.182030,98.774860,16.041030,0.117373,0.123810,0.483706,-11.906160,15.951260,97.839420,0.048163,-0.285042,0.000000,15.000000,0.124083,110.000000
1.117996,15.931350,1.879220,0.133404,0.026368,17.198010,98.773410,16.041800,0.117415,0.123810,0.483706,-11.906160,15.951260,97.839420,0.048163,-0.285137,0.000000,15.000000,0.124083,110.000000
1.118996,15.932030,1.879977,0.133606,0.026502,17.213980,98.771950,16.042570,0.117457,0.123810,0.483706,-11.906160,15.951260,97.839420,0.048163,-0.285227,0.000000,15.000000,0.124083,110.000000
1.119996,15.932720,1.880733,0.133809,0.026635,17.229960,98.770490,16.043340,0.117498,0.123810,0.483706,-11.906160,15.951260,97.839420,0.048163,-0.285314,0.000000,15.000000,0.124083,110.000000
1.120996,15.933400,1.881487,0.134012,0.026769,17.245940,98.769040,16.044100,0.117540,0.123810,0.483706,-11.906160,15.951260,97.839420,0.048163,-0.285395,0.000000,15.000000,0.124083,110.000000
1.121996,15.934080,1.882241,0.134215,0.026903,17.261910,98.767580,16.044870,0.117582,0.122541,0.495687,-11.941930,15.989690,97.992540,0.049529,-0.285473,0.000000,15.000000,0.124083,110.000000
1.122996,15.934760,1.882993,0.134417,0.027038,17.277890,98.766130,16.045640,0.117623,0.122541,0.495687,-11.941930,15.989690,97.992540,0.049529,-0.285547,0.000000,15.000000,0.124083,110.000000
1.123996,15.935440,1.883744,0.134619,0.027172,17.293870,98.764680,16.046400,0.117665,0.122541,0.495687,-11.941930,15.989690,97.992540,0.049529,-0.285618,0.000000,15.000000,0.124083,110.000000
1.124997,15.936120,1.884494,0.134819,0.027307,17.309850,98.763230,16.047160,0.117706,0.122541,0.495687,-11.941930,15.989690,97.992540,0.049529,-0.285685,0.000000,15.000000,0.124083,110.000000
1.125997,15.936800,1.885242,0.135018,0.027442,17.325840,98.761780,16.047920,0.117748,0.122541,0.495687,-11.941930,15.989690,97.992540,0.049529,-0.285749,0.000000,15.000000,0.124083,110.000000
1.126997,15.937480,1.885989,0.135216,0.027577,17.341820,98.760330,16.048680,0.117789,0.122541,0.495687,-11.941930,15.989690,97.992540,0.049529,-0.285809,0.000000,15.000000,0.124083,110.000000
1.127997,15.938150,1.886735,0.135412,0.027712,17.357800,98.758890,16.049440,0.117830,0.122541,0.495687,-11.941930,15.989690,97.992540,0.049529,-0.285867,0.000000,15.000000,0.124083,110.000000
1.128997,15.938820,1.887479,0.135606,0.027848,17.373790,98.757450,16.050190,0.117871,0.122541,0.495687,-11.941930,15.989690,97.992540,0.049529,-0.285922,0.000000,15.000000,0.124083,110.000000
1.129997,15.939500,1.888222,0.135798,0.027983,17.389770,98.756000,16.050950,0.117912,0.122541,0.495687,-11.941930,15.989690,97.992540,0.049529,-0.285974,0.000000,15.000000,0.124083,110.000000
1.130997,15.940160,1.888963,0.135987,0.028119,17.405760,98.754560,16.051700,0.117953,0.122541,0.495687,-11.941930,15.989690,97.992540,0.049529,-0.286024,0.000000,15.000000,0.124083,110.000000
1.131997,15.940830,1.889703,0.136175,0.028255,17.421750,98.753120,16.052450,0.117994,0.127838,0.514599,-11.989930,16.013460,96.621410,0.051368,-0.286071,0.000000,15.000000,0.124083,110.000000
1.132997,15.941500,1.890441,0.136359,0.028392,17.437740,98.751690,16.053200,0.118035,0.127838,0.514599,-11.989930,16.013460,96.621410,0.051368,-0.286116,0.000000,15.000000,0.124083,110.000000
1.133997,15.942160,1.891178,0.136541,0.028528,17.453730,98.750250,16.053950,0.118076,0.127838,0.514599,-11.989930,16.013460,96.621410,0.051368,-0.286159,0.000000,15.000000,0.124083,110.000000
1.134997,15.942830,1.891912,0.136720,0.028665,17.469720,98.748820,16.054690,0.118116,0.127838,0.514599,-11.989930,16.013460,96.621410,0.051368,-0.286199,0.000000,15.000000,0.124083,110.000000
1.135997,15.943490,1.892645,0.136896,0.028802,17.485710,98.747380,16.055440,0.118157,0.127838,0.514599,-11.989930,16.013460,96.621410,0.051368,-0.286238,0.000000,15.000000,0.124083,110.000000
1.136997,15.944150,1.893377,0.137069,0.028938,17.501700,98.745950,16.056180,0.118197,0.127838,0.514599,-11.989930,16.013460,96.621410,0.051368,-0.286275,0.000000,15.000000,0.124083,110.000000
1.137997,15.944810,1.894106,0.137239,0.029076,17.517690,98.744520,16.056920,0.118237,0.127838,0.514599,-11.989930,16.013460,96.621410,0.051368,-0.286310,0.000000,15.000000,0.124083,110.000000
1.138997,15.945470,1.894834,0.137405,0.029213,17.533680,98.743100,16.057660,0.118278,0.127838,0.514599,-11.989930,16.013460,96.621410,0.051368,-0.286343,0.000000,15.000000,0.124083,110.000000
1.139997,15.946120,1.895559,0.137568,0.029350,17.549680,98.741670,16.058390,0.118318,0.127838,0.514599,-11.989930,16.013460,96.621410,0.051368,-0.286375,0.000000,15.000000,0.124083,110.000000
1.140997,15.946780,1.896283,0.137728,0.029488,17.565670,98.740240,16.059130,0.118358,0.127838,0.514599,-11.989930,16.013460,96.621410,0.051368,-0.286405,0.000000,15.000000,0.124083,110.000000
1.141997,15.947430,1.897004,0.137883,0.029626,17.581670,98.738820,16.059860,0.118397,0.130626,0.534277,-12.013110,16.028820,97.823940,0.053377,-0.286434,0.000000,15.000000,0.124083,110.000000
1.142997,15.948080,1.897724,0.138035,0.029764,17.597670,98.737390,16.060590,0.118437,0.130626,0.534277,-12.013110,16.028820,97.823940,0.053377,-0.286461,0.000000,15.000000,0.124083,110.000000
1.143997,15.948730,1.898441,0.138184,0.029902,17.613670,98.735970,16.061320,0.118477,0.130626,0.534277,-12.013110,16.028820,97.823940,0.053377,-0.286487,0.000000,15.000000,0.124083,110.000000
1.144997,15.949370,1.899156,0.138328,0.030040,17.629670,98.734550,16.062050,0.118516,0.130626,0.534277,-12.013110,16.028820,97.823940,0.053377,-0.286511,0.000000,15.000000,0.124083,110.000000
1.145998,15.950020,1.899869,0.138469,0.030179,17.645660,98.733130,16.062770,0.118555,0.130626,0.534277,-12.013110,16.028820,97.823940,0.053377,-0.286535,0.000000,15.000000,0.124083,110.000000
1.146998,15.950660,1.900579,0.138605,0.030317,17.661660,98.731710,16.063500,0.118595,0.130626,0.534277,-12.013110,16.028820,97.823940,0.053377,-0.286557,0.000000,15.000000,0.124083,110.000000
1.147998,15.951310,1.901288,0.138738,0.030456,17.677670,98.730290,16.064220,0.118634,0.130626,0.534277,-12.013110,16.028820,97.823940,0.053377,-0.286578,0.000000,15.000000,0.124083,110.000000
1.148998,15.951950,1.901993,0.138866,0.030595,17.693670,98.728880,16.064940,0.118672,0.130626,0.534277,-12.013110,16.028820,97.823940,0.053377,-0.286598,0.000000,15.000000,0.124083,110.000000
1.149998,15.952590,1.902696,0.138991,0.030734,17.709670,98.727470,16.065650,0.118711,0.130626,0.534277,-12.013110,16.028820,97.823940,0.053377,-0.286618,0.000000,15.000000,0.124083,110.000000
1.150998,15.953220,1.903397,0.139111,0.030873,17.725680,98.726060,16.066370,0.118750,0.130626,0.534277,-12.013110,16.028820,97.823940,0.053377,-0.286636,0.000000,15.000000,0.124083,110.000000
1.151998,15.953860,1.904095,0.139227,0.031012,17.741680,98.724650,16.067080,0.118788,0.133198,0.546820,-12.038990,16.016920,98.654270,0.054980,-0.286653,0.000000,15.000000,0.124083,110.000000
1.152998,15.954490,1.904791,0.139339,0.031151,17.757690,98.723240,16.067790,0.118827,0.133198,0.546820,-12.038990,16.016920,98.654270,0.054980,-0.286670,0.000000,15.000000,0.124083,110.000000
1.153998,15.955120,1.905484,0.139447,0.031290,17.773690,98.721830,16.068500,0.118865,0.133198,0.546820,-12.038990,16.016920,98.654270,0.054980,-0.286686,0.000000,15.000000,0.124083,110.000000
