ax,ay,az,gx,gy,gz,mx,my,mz
0.612947,-0.718297,-8.528581,0.367777,0.093369,-0.061489,-26.617092,5.214478,45.787022
0.617736,-0.632101,-8.404077,0.294406,0.084847,-0.064153,-26.617092,5.214478,45.787022
0.617736,-0.632101,-8.404077,0.294406,0.084847,-0.064153,-26.617092,5.214478,45.787022
0.541117,-0.713508,-8.485483,0.221568,0.041304,-0.043646,-26.617092,5.214478,45.787022
0.541117,-0.713508,-8.485483,0.221568,0.041304,-0.043646,-26.617092,5.214478,45.787022
0.569849,-0.684777,-8.600410,0.126891,0.035711,-0.020077,-26.617092,5.214478,45.787022
0.569849,-0.684777,-8.600410,0.126891,0.035711,-0.020077,-26.617092,5.214478,45.787022
0.679988,-0.617736,-8.633931,0.040204,0.051823,-0.009557,-26.617092,5.214478,45.787022
0.622524,-0.713508,-8.542947,0.033279,0.042635,-0.003298,-26.617092,5.214478,45.787022
0.622524,-0.713508,-8.542947,0.033279,0.042635,-0.003298,-26.617092,5.214478,45.787022
0.670411,-0.804493,-8.389710,0.006914,0.046763,0.008819,-27.510284,5.753907,45.614239
0.670411,-0.804493,-8.389710,0.006914,0.046763,0.008819,-27.510284,5.753907,45.614239
0.488442,-0.857168,-8.212530,0.099593,0.010544,-0.003165,-27.510284,5.753907,45.614239
0.488442,-0.857168,-8.212530,0.099593,0.010544,-0.003165,-27.510284,5.753907,45.614239
0.541117,-0.737452,-8.155066,0.145267,-0.022746,0.007887,-27.510284,5.753907,45.614239
0.541117,-0.737452,-8.155066,0.145267,-0.022746,0.007887,-27.510284,5.753907,45.614239
0.632101,-0.962518,-8.327457,0.082282,-0.072282,0.028261,-27.510284,5.753907,45.614239
0.632101,-0.962518,-8.327457,0.082282,-0.072282,0.028261,-27.510284,5.753907,45.614239
0.531540,-1.043925,-8.313092,0.030483,-0.110499,0.009352,-27.510284,5.753907,45.614239
0.531540,-1.043925,-8.313092,0.030483,-0.110499,0.009352,-27.510284,5.753907,45.614239
0.502808,-1.110966,-8.054505,0.062575,-0.064426,0.020138,-27.510284,5.753907,45.614239
0.445344,-1.058291,-7.872536,0.117836,-0.007433,0.043174,-27.510284,5.753907,45.614239
0.445344,-1.058291,-7.872536,0.117836,-0.007433,0.043174,-27.510284,5.753907,45.614239
0.560272,-0.962518,-8.250839,0.072295,-0.020616,0.058222,-27.867559,8.630861,48.033176
0.560272,-0.962518,-8.250839,0.072295,-0.020616,0.058222,-27.867559,8.630861,48.033176
0.679988,-0.699143,-9.031389,-0.127179,-0.095984,0.021469,-27.867559,8.630861,48.033176
0.679988,-0.699143,-9.031389,-0.127179,-0.095984,0.021469,-27.867559,8.630861,48.033176
0.483653,-0.517174,-9.270822,-0.275652,-0.107170,-0.040317,-27.867559,8.630861,48.033176
0.483653,-0.517174,-9.270822,-0.275652,-0.107170,-0.040317,-27.867559,8.630861,48.033176
0.383092,-0.598581,-9.266033,-0.057269,-0.011960,-0.084127,-27.867559,8.630861,48.033176
0.383092,-0.598581,-9.266033,-0.057269,-0.011960,-0.084127,-27.867559,8.630861,48.033176
0.330417,-0.656045,-8.930827,0.208119,0.078189,-0.098774,-27.867559,8.630861,48.033176
0.330417,-0.656045,-8.930827,0.208119,0.078189,-0.098774,-27.867559,8.630861,48.033176
0.277742,-0.593792,-8.523792,0.192406,0.138244,-0.058160,-27.867559,8.630861,48.033176
0.478865,-0.589004,-8.413653,0.095465,0.120933,0.016010,-26.259815,6.652955,46.478146
0.478865,-0.589004,-8.413653,0.095465,0.120933,0.016010,-26.259815,6.652955,46.478146
0.723086,-0.517174,-8.609988,0.022760,0.030251,0.036250,-26.259815,6.652955,46.478146
0.723086,-0.517174,-8.609988,0.022760,0.030251,0.036250,-26.259815,6.652955,46.478146
0.723086,-0.502808,-8.590834,-0.028507,-0.058034,-0.001434,-26.259815,6.652955,46.478146
0.723086,-0.502808,-8.590834,-0.028507,-0.058034,-0.001434,-26.259815,6.652955,46.478146
0.488442,-0.651256,-8.571679,0.045930,-0.078940,-0.039385,-26.259815,6.652955,46.478146
0.488442,-0.651256,-8.571679,0.045930,-0.078940,-0.039385,-26.259815,6.652955,46.478146
0.498019,-0.656045,-8.471117,0.099726,-0.044984,-0.034192,-26.259815,6.652955,46.478146
0.498019,-0.656045,-8.471117,0.099726,-0.044984,-0.034192,-26.259815,6.652955,46.478146
0.325628,-0.823647,-8.269994,0.158583,-0.015822,-0.004630,-26.259815,6.652955,46.478146
0.325628,-0.823647,-8.269994,0.158583,-0.015822,-0.004630,-26.259815,6.652955,46.478146
0.301685,-0.881111,-8.064082,0.174163,0.016269,0.045705,-27.331646,7.012574,46.132584
0.526751,-0.881111,-8.078448,0.028752,0.020531,0.091378,-27.331646,7.012574,46.132584
0.526751,-0.881111,-8.078448,0.028752,0.020531,0.091378,-27.331646,7.012574,46.132584
0.560272,-0.718297,-8.260417,-0.086032,-0.036995,0.092177,-27.331646,7.012574,46.132584
0.560272,-0.718297,-8.260417,-0.086032,-0.036995,0.092177,-27.331646,7.012574,46.132584
0.569849,-0.742240,-8.547735,-0.088828,-0.067355,0.077397,-27.331646,7.012574,46.132584
0.569849,-0.742240,-8.547735,-0.088828,-0.067355,0.077397,-27.331646,7.012574,46.132584
0.387880,-0.703931,-8.686606,-0.026376,-0.063360,0.062616,-27.331646,7.012574,46.132584
0.387880,-0.703931,-8.686606,-0.026376,-0.063360,0.062616,-27.331646,7.012574,46.132584
0.507597,-0.761395,-8.839843,-0.000011,-0.057501,0.065945,-27.331646,7.012574,46.132584
0.507597,-0.761395,-8.839843,-0.000011,-0.057501,0.065945,-27.331646,7.012574,46.132584
0.512385,-0.885900,-8.935616,-0.019319,-0.063094,0.050631,-26.617092,5.574098,46.478146
0.512385,-0.885900,-8.935616,-0.019319,-0.063094,0.050631,-26.617092,5.574098,46.478146
0.392669,-0.885900,-8.720127,-0.091625,-0.043386,0.046503,-26.617092,5.574098,46.478146
0.325628,-0.905054,-8.638720,-0.109335,-0.005302,0.059686,-26.617092,5.574098,46.478146
0.325628,-0.905054,-8.638720,-0.109335,-0.005302,0.059686,-26.617092,5.574098,46.478146
0.277742,-0.871534,-8.686606,-0.157672,-0.020483,0.073535,-26.617092,5.574098,46.478146
0.277742,-0.871534,-8.686606,-0.157672,-0.020483,0.073535,-26.617092,5.574098,46.478146
0.378303,-0.842802,-8.729704,-0.244892,-0.057768,0.073934,-26.617092,5.574098,46.478146
0.378303,-0.842802,-8.729704,-0.244892,-0.057768,0.073934,-26.617092,5.574098,46.478146
0.244221,-0.861957,-8.844632,-0.180576,-0.074013,0.053960,-26.617092,5.574098,46.478146
0.244221,-0.861957,-8.844632,-0.180576,-0.074013,0.053960,-26.617092,5.574098,46.478146
0.426190,-0.708720,-9.069698,-0.115594,-0.066689,0.036117,-26.259815,5.933717,44.750336
0.426190,-0.708720,-9.069698,-0.115594,-0.066689,0.036117,-26.259815,5.933717,44.750336
0.469287,-0.641679,-9.141528,-0.154743,-0.054039,0.010550,-26.259815,5.933717,44.750336
0.469287,-0.641679,-9.141528,-0.154743,-0.054039,0.010550,-26.259815,5.933717,44.750336
0.359149,-0.675199,-9.007445,-0.104808,-0.051376,-0.019677,-26.259815,5.933717,44.750336
0.119716,-0.847591,-8.835054,-0.004139,0.006416,-0.019144,-26.259815,5.933717,44.750336
0.119716,-0.847591,-8.835054,-0.004139,0.006416,-0.019144,-26.259815,5.933717,44.750336
0.383092,-0.651256,-8.691395,-0.077776,0.065139,-0.002499,-26.259815,5.933717,44.750336
0.383092,-0.651256,-8.691395,-0.077776,0.065139,-0.002499,-26.259815,5.933717,44.750336
0.354360,-0.584215,-8.897306,-0.133437,0.037309,-0.011022,-26.259815,5.933717,44.750336
0.354360,-0.584215,-8.897306,-0.133437,0.037309,-0.011022,-26.259815,5.933717,44.750336
0.383092,-0.498019,-8.978714,-0.141693,-0.007699,-0.022873,-26.974369,5.933717,43.713646
0.383092,-0.498019,-8.978714,-0.141693,-0.007699,-0.022873,-26.974369,5.933717,43.713646
0.196335,-0.589004,-8.945193,0.028352,-0.007699,-0.040051,-26.974369,5.933717,43.713646
0.196335,-0.589004,-8.945193,0.028352,-0.007699,-0.040051,-26.974369,5.933717,43.713646
0.244221,-0.579426,-8.758436,0.066969,0.055951,-0.034192,-26.974369,5.933717,43.713646
0.244221,-0.579426,-8.758436,0.066969,0.055951,-0.034192,-26.974369,5.933717,43.713646
0.454922,-0.454922,-8.643509,-0.106006,0.069001,-0.021941,-26.974369,5.933717,43.713646
0.383092,-0.459710,-8.629143,-0.180309,-0.017420,-0.043246,-26.974369,5.933717,43.713646
0.383092,-0.459710,-8.629143,-0.180309,-0.017420,-0.043246,-26.974369,5.933717,43.713646
0.239432,-0.545906,-8.729704,-0.117591,-0.067089,-0.048040,-26.974369,5.933717,43.713646
0.239432,-0.545906,-8.729704,-0.117591,-0.067089,-0.048040,-26.974369,5.933717,43.713646
0.196335,-0.550694,-8.657874,-0.125447,-0.038060,-0.030197,-26.974369,5.933717,43.713646
0.196335,-0.550694,-8.657874,-0.125447,-0.038060,-0.030197,-26.974369,5.933717,43.713646
0.450133,-0.440556,-8.849421,-0.177513,-0.013425,-0.025137,-26.974369,4.495240,44.404774
0.450133,-0.440556,-8.849421,-0.177513,-0.013425,-0.025137,-26.974369,4.495240,44.404774
0.301685,-0.368726,-8.954771,-0.172719,-0.030070,-0.050304,-26.974369,4.495240,44.404774
0.301685,-0.368726,-8.954771,-0.172719,-0.030070,-0.050304,-26.974369,4.495240,44.404774
0.172391,-0.488442,-8.753648,-0.118789,-0.011827,-0.055098,-26.974369,4.495240,44.404774
0.172391,-0.488442,-8.753648,-0.118789,-0.011827,-0.055098,-26.974369,4.495240,44.404774
0.268164,-0.435767,-8.490272,-0.126779,0.014006,-0.045244,-26.974369,4.495240,44.404774
0.359149,-0.407035,-8.451962,-0.143025,-0.025143,-0.040051,-26.974369,4.495240,44.404774
0.359149,-0.407035,-8.451962,-0.143025,-0.025143,-0.040051,-26.974369,4.495240,44.404774
0.373515,-0.392669,-8.586045,-0.217594,-0.103042,-0.045111,-26.974369,4.495240,44.404774
0.373515,-0.392669,-8.586045,-0.217594,-0.103042,-0.045111,-26.974369,4.495240,44.404774
0.186757,-0.320839,-8.643509,-0.243560,-0.137397,-0.046975,-25.366625,6.113526,42.158615
0.186757,-0.320839,-8.643509,-0.243560,-0.137397,-0.046975,-25.366625,6.113526,42.158615
0.277742,-0.215489,-8.724916,-0.199218,-0.122616,-0.041648,-25.366625,6.113526,42.158615
0.277742,-0.215489,-8.724916,-0.199218,-0.122616,-0.041648,-25.366625,6.113526,42.158615
0.363937,-0.205912,-8.796745,-0.141826,-0.106105,-0.058027,-25.366625,6.113526,42.158615
0.363937,-0.205912,-8.796745,-0.141826,-0.106105,-0.058027,-25.366625,6.113526,42.158615
0.220278,-0.296896,-8.739282,-0.101878,-0.105172,-0.083860,-25.366625,6.113526,42.158615
0.220278,-0.296896,-8.739282,-0.101878,-0.105172,-0.083860,-25.366625,6.113526,42.158615
0.201123,-0.220278,-8.729704,-0.047416,-0.066956,-0.095711,-25.366625,6.113526,42.158615
0.268164,-0.052675,-8.954771,0.054718,-0.027008,-0.109294,-25.366625,6.113526,42.158615
0.268164,-0.052675,-8.954771,0.054718,-0.027008,-0.109294,-25.366625,6.113526,42.158615
0.143659,-0.162814,-8.878152,-0.030238,0.002155,-0.102236,-25.009348,4.675050,40.085243
0.143659,-0.162814,-8.878152,-0.030238,0.002155,-0.102236,-25.009348,4.675050,40.085243
0.119716,-0.191546,-8.868575,-0.154476,0.002421,-0.065218,-25.009348,4.675050,40.085243
0.119716,-0.191546,-8.868575,-0.154476,0.002421,-0.065218,-25.009348,4.675050,40.085243
0.263376,-0.095773,-9.203780,-0.173385,-0.038459,-0.039651,-25.009348,4.675050,40.085243
0.263376,-0.095773,-9.203780,-0.173385,-0.038459,-0.039651,-25.009348,4.675050,40.085243
0.392669,-0.023943,-9.467155,-0.202148,-0.067621,-0.045111,-25.009348,4.675050,40.085243
0.392669,-0.023943,-9.467155,-0.202148,-0.067621,-0.045111,-25.009348,4.675050,40.085243
0.287319,-0.052675,-9.644336,-0.182839,-0.060298,-0.060424,-25.009348,4.675050,40.085243
0.268164,-0.033521,-9.658702,-0.164463,-0.032600,-0.042181,-25.009348,4.675050,40.085243
0.268164,-0.033521,-9.658702,-0.164463,-0.032600,-0.042181,-25.009348,4.675050,40.085243
0.249010,-0.081407,-9.596450,-0.133437,-0.011028,-0.036988,-24.652073,3.955811,38.702991
0.249010,-0.081407,-9.596450,-0.133437,-0.011028,-0.036988,-24.652073,3.955811,38.702991
0.138871,0.071830,-9.529408,-0.029572,-0.014357,-0.046575,-24.652073,3.955811,38.702991
0.138871,0.071830,-9.529408,-0.029572,-0.014357,-0.046575,-24.652073,3.955811,38.702991
0.186757,0.114928,-9.495888,0.025290,0.008280,-0.053367,-24.652073,3.955811,38.702991
0.186757,0.114928,-9.495888,0.025290,0.008280,-0.053367,-24.652073,3.955811,38.702991
0.205912,0.134082,-9.337862,-0.004938,0.012008,-0.064286,-24.652073,3.955811,38.702991
0.205912,0.134082,-9.337862,-0.004938,0.012008,-0.064286,-24.652073,3.955811,38.702991
0.177180,0.263376,-9.285188,0.021694,0.007747,-0.074539,-24.652073,3.955811,38.702991
0.177180,0.263376,-9.285188,0.021694,0.007747,-0.074539,-24.652073,3.955811,38.702991
0.143659,0.225066,-9.203780,0.056716,0.013473,-0.076004,-24.652073,3.955811,38.702991
0.047886,0.220278,-9.017023,0.109314,0.016802,-0.081330,-23.222967,3.955811,38.011868
0.047886,0.220278,-9.017023,0.109314,0.016802,-0.081330,-23.222967,3.955811,38.011868
0.043098,0.177180,-8.911673,0.131951,0.027455,-0.076536,-23.222967,3.955811,38.011868
0.043098,0.177180,-8.911673,0.131951,0.027455,-0.076536,-23.222967,3.955811,38.011868
0.047886,0.110139,-8.748858,0.081883,0.039173,-0.059359,-23.222967,3.955811,38.011868
0.047886,0.110139,-8.748858,0.081883,0.039173,-0.059359,-23.222967,3.955811,38.011868
0.052675,0.043098,-8.633931,0.019298,0.051291,-0.044312,-23.222967,3.955811,38.011868
0.052675,0.043098,-8.633931,0.019298,0.051291,-0.044312,-23.222967,3.955811,38.011868
0.062252,0.004789,-8.542947,0.020097,0.035445,-0.041116,-23.222967,3.955811,38.011868
0.062252,0.004789,-8.542947,0.020097,0.035445,-0.041116,-23.222967,3.955811,38.011868
0.110139,0.014366,-8.667452,0.067768,0.004818,-0.043246,-23.222967,3.955811,38.011868
0.110139,0.014366,-8.667452,0.067768,0.004818,-0.043246,-23.222967,3.955811,38.011868
0.057464,0.038309,-8.825478,0.015835,-0.002772,-0.044711,-23.044329,4.495240,39.221336
0.095773,0.009577,-8.782379,-0.067123,0.024792,-0.045510,-23.044329,4.495240,39.221336
0.095773,0.009577,-8.782379,-0.067123,0.024792,-0.045510,-23.044329,4.495240,39.221336
0.057464,0.138871,-8.724916,-0.021050,0.062742,-0.059758,-23.044329,4.495240,39.221336
0.057464,0.138871,-8.724916,-0.021050,0.062742,-0.059758,-23.044329,4.495240,39.221336
0.100562,0.110139,-8.744070,-0.026909,0.069933,-0.064419,-23.044329,4.495240,39.221336
0.100562,0.110139,-8.744070,-0.026909,0.069933,-0.064419,-23.044329,4.495240,39.221336
-0.071830,0.201123,-8.739282,-0.108669,0.044499,-0.060824,-23.044329,4.495240,39.221336
-0.071830,0.201123,-8.739282,-0.108669,0.044499,-0.060824,-23.044329,4.495240,39.221336
-0.191546,0.191546,-8.806323,-0.114661,0.024392,-0.055497,-23.044329,4.495240,39.221336
-0.191546,0.191546,-8.806323,-0.114661,0.024392,-0.055497,-23.044329,4.495240,39.221336
-0.263376,0.249010,-8.882941,-0.090027,0.015337,-0.029930,-23.044329,4.495240,39.221336
-0.263376,0.249010,-8.882941,-0.090027,0.015337,-0.029930,-23.044329,4.495240,39.221336
-0.311262,0.258587,-8.758436,-0.068322,0.024792,0.009751,-24.294796,4.315431,39.048553
-0.272953,0.110139,-8.619565,-0.047549,0.035178,0.057689,-24.294796,4.315431,39.048553
-0.272953,0.110139,-8.619565,-0.047549,0.035178,0.057689,-24.294796,4.315431,39.048553
-0.124505,0.090984,-8.475906,-0.066990,0.033181,0.075532,-24.294796,4.315431,39.048553
-0.124505,0.090984,-8.475906,-0.066990,0.033181,0.075532,-24.294796,4.315431,39.048553
0.000000,0.119716,-8.538158,-0.110134,0.011609,0.069274,-24.294796,4.315431,39.048553
0.000000,0.119716,-8.538158,-0.110134,0.011609,0.069274,-24.294796,4.315431,39.048553
-0.004789,0.105350,-8.744070,-0.136633,-0.029671,0.054493,-24.294796,4.315431,39.048553
-0.004789,0.105350,-8.744070,-0.136633,-0.029671,0.054493,-24.294796,4.315431,39.048553
-0.105350,0.114928,-8.892518,-0.124249,-0.052974,0.047036,-24.294796,4.315431,39.048553
-0.105350,0.114928,-8.892518,-0.124249,-0.052974,0.047036,-24.294796,4.315431,39.048553
-0.071830,0.076618,-9.026600,-0.067922,-0.024877,0.052629,-24.830711,5.933717,39.912460
-0.071830,0.076618,-9.026600,-0.067922,-0.024877,0.052629,-24.830711,5.933717,39.912460
0.004789,0.067041,-9.012235,-0.057669,0.007880,0.058488,-24.830711,5.933717,39.912460
0.119716,-0.076618,-8.926039,-0.129975,0.046497,0.067143,-24.830711,5.933717,39.912460
0.119716,-0.076618,-8.926039,-0.129975,0.046497,0.067143,-24.830711,5.933717,39.912460
0.258587,-0.014366,-8.777591,-0.110134,0.056617,0.051164,-24.830711,5.933717,39.912460
0.258587,-0.014366,-8.777591,-0.110134,0.056617,0.051164,-24.830711,5.933717,39.912460
0.316051,0.014366,-8.614777,-0.064061,0.039173,0.010817,-24.830711,5.933717,39.912460
0.316051,0.014366,-8.614777,-0.064061,0.039173,0.010817,-24.830711,5.933717,39.912460
0.349571,0.105350,-8.552525,-0.084700,0.034779,-0.033792,-24.830711,5.933717,39.912460
0.349571,0.105350,-8.552525,-0.084700,0.034779,-0.033792,-24.830711,5.933717,39.912460
0.368726,0.057464,-8.724916,-0.118124,-0.003571,-0.056429,-24.294796,5.753907,40.085243
0.368726,0.057464,-8.724916,-0.118124,-0.003571,-0.056429,-24.294796,5.753907,40.085243
0.244221,0.038309,-9.012235,-0.152612,-0.066157,-0.073341,-24.294796,5.753907,40.085243
0.244221,0.038309,-9.012235,-0.152612,-0.066157,-0.073341,-24.294796,5.753907,40.085243
0.043098,0.033521,-9.184626,-0.138497,-0.095185,-0.076936,-24.294796,5.753907,40.085243
0.023943,-0.119716,-9.251667,-0.137965,-0.067888,-0.061622,-24.294796,5.753907,40.085243
0.023943,-0.119716,-9.251667,-0.137965,-0.067888,-0.061622,-24.294796,5.753907,40.085243
0.014366,-0.095773,-9.127162,-0.130241,-0.047381,-0.059758,-24.294796,5.753907,40.085243
0.014366,-0.095773,-9.127162,-0.130241,-0.047381,-0.059758,-24.294796,5.753907,40.085243
0.076618,0.019155,-9.079275,-0.101079,-0.062295,-0.067615,-24.294796,5.753907,40.085243
0.076618,0.019155,-9.079275,-0.101079,-0.062295,-0.067615,-24.294796,5.753907,40.085243
-0.067041,0.004789,-9.170259,-0.028773,-0.099180,-0.085192,-24.294796,5.753907,40.085243
-0.067041,0.004789,-9.170259,-0.028773,-0.099180,-0.085192,-24.294796,5.753907,40.085243
0.019155,0.062252,-9.275610,-0.040491,-0.096517,-0.079999,-24.294796,5.753907,40.085243
0.019155,0.062252,-9.275610,-0.040491,-0.096517,-0.079999,-24.294796,5.753907,40.085243
-0.095773,-0.033521,-9.127162,0.007180,-0.066290,-0.101304,-24.294796,5.753907,40.085243
-0.095773,-0.033521,-9.127162,0.007180,-0.066290,-0.101304,-24.294796,5.753907,40.085243
-0.105350,0.023943,-8.835054,0.077888,0.000290,-0.125273,-24.294796,5.753907,40.085243
0.162814,0.167603,-8.590834,0.072961,0.045298,-0.106098,-24.294796,5.753907,40.085243
0.162814,0.167603,-8.590834,0.072961,0.045298,-0.106098,-24.294796,5.753907,40.085243
0.378303,0.119716,-8.538158,0.009710,0.032781,-0.083860,-24.294796,5.753907,40.085243
0.378303,0.119716,-8.538158,0.009710,0.032781,-0.083860,-24.294796,5.753907,40.085243
0.344783,-0.043098,-8.547735,-0.072982,0.000956,-0.102636,-25.545263,5.574098,39.221336
0.344783,-0.043098,-8.547735,-0.072982,0.000956,-0.102636,-25.545263,5.574098,39.221336
0.210700,-0.047886,-8.624354,-0.052076,-0.007433,-0.132597,-25.545263,5.574098,39.221336
0.210700,-0.047886,-8.624354,-0.052076,-0.007433,-0.132597,-25.545263,5.574098,39.221336
0.234644,-0.009577,-8.691395,-0.003340,-0.011295,-0.152038,-25.545263,5.574098,39.221336
0.234644,-0.009577,-8.691395,-0.003340,-0.011295,-0.152038,-25.545263,5.574098,39.221336
0.316051,0.014366,-8.744070,-0.030637,-0.038193,-0.150573,-25.545263,5.574098,39.221336
0.316051,0.014366,-8.744070,-0.030637,-0.038193,-0.150573,-25.545263,5.574098,39.221336
0.296896,0.167603,-8.844632,-0.077510,-0.067222,-0.141252,-25.545263,5.574098,39.221336
0.325628,0.225066,-8.868575,-0.085100,-0.077076,-0.112356,-25.545263,5.574098,39.221336
0.325628,0.225066,-8.868575,-0.085100,-0.077076,-0.112356,-25.545263,5.574098,39.221336
0.196335,0.105350,-8.954771,-0.038494,-0.078141,-0.097443,-26.259815,5.574098,40.949146
0.196335,0.105350,-8.954771,-0.038494,-0.078141,-0.097443,-26.259815,5.574098,40.949146
0.215489,0.014366,-8.969136,-0.023979,-0.057102,-0.096377,-26.259815,5.574098,40.949146
0.215489,0.014366,-8.969136,-0.023979,-0.057102,-0.096377,-26.259815,5.574098,40.949146
0.210700,-0.052675,-8.969136,0.031149,-0.043786,-0.109960,-26.259815,5.574098,40.949146
0.210700,-0.052675,-8.969136,0.031149,-0.043786,-0.109960,-26.259815,5.574098,40.949146
0.215489,-0.090984,-9.093641,0.051389,-0.056569,-0.139255,-26.259815,5.574098,40.949146
0.215489,-0.090984,-9.093641,0.051389,-0.056569,-0.139255,-26.259815,5.574098,40.949146
-0.014366,-0.071830,-9.074487,0.021694,-0.071350,-0.159628,-26.259815,5.574098,40.949146
-0.014366,-0.071830,-9.074487,0.021694,-0.071350,-0.159628,-26.259815,5.574098,40.949146
0.023943,0.143659,-8.969136,0.012373,-0.016754,-0.125539,-26.259815,5.574098,40.949146
0.229855,0.292107,-8.940405,0.018365,0.050625,-0.055497,-26.259815,5.574098,40.949146
0.229855,0.292107,-8.940405,0.018365,0.050625,-0.055497,-26.259815,5.574098,40.949146
0.282530,0.177180,-8.926039,-0.019452,0.042635,-0.012220,-25.545263,5.933717,40.603584
0.282530,0.177180,-8.926039,-0.019452,0.042635,-0.012220,-25.545263,5.933717,40.603584
0.086196,-0.023943,-8.868575,-0.001209,0.006149,-0.025536,-25.545263,5.933717,40.603584
0.086196,-0.023943,-8.868575,-0.001209,0.006149,-0.025536,-25.545263,5.933717,40.603584
0.033521,-0.277742,-8.887730,0.114374,-0.015822,-0.036855,-25.545263,5.933717,40.603584
0.033521,-0.277742,-8.887730,0.114374,-0.015822,-0.036855,-25.545263,5.933717,40.603584
-0.172391,0.033521,-8.677029,0.133149,-0.010895,-0.012353,-25.545263,5.933717,40.603584
-0.172391,0.033521,-8.677029,0.133149,-0.010895,-0.012353,-25.545263,5.933717,40.603584
-0.086196,-0.095773,-8.495061,0.084546,-0.004637,0.055558,-25.545263,5.933717,40.603584
-0.086196,-0.095773,-8.495061,0.084546,-0.004637,0.055558,-25.545263,5.933717,40.603584
-0.004789,-0.282530,-8.447174,0.071896,-0.010762,0.089914,-25.545263,5.933717,40.603584
0.330417,-0.143659,-8.557313,0.031681,-0.026741,0.080992,-25.723902,5.753907,40.085243
0.330417,-0.143659,-8.557313,0.031681,-0.026741,0.080992,-25.723902,5.753907,40.085243
0.383092,0.000000,-8.672240,-0.037562,-0.056436,0.065679,-25.723902,5.753907,40.085243
0.383092,0.000000,-8.672240,-0.037562,-0.056436,0.065679,-25.723902,5.753907,40.085243
0.186757,-0.076618,-8.681818,-0.055405,-0.069752,0.035318,-25.723902,5.753907,40.085243
0.186757,-0.076618,-8.681818,-0.055405,-0.069752,0.035318,-25.723902,5.753907,40.085243
0.306473,0.129293,-8.739282,-0.074314,-0.036995,0.029592,-25.723902,5.753907,40.085243
0.306473,0.129293,-8.739282,-0.074314,-0.036995,0.029592,-25.723902,5.753907,40.085243
0.339994,0.090984,-8.782379,-0.036097,-0.027806,-0.009291,-25.723902,5.753907,40.085243
0.339994,0.090984,-8.782379,-0.036097,-0.027806,-0.009291,-25.723902,5.753907,40.085243
0.339994,-0.033521,-8.926039,-0.048348,-0.043120,-0.057228,-25.723902,5.753907,40.085243
0.339994,-0.033521,-8.926039,-0.048348,-0.043120,-0.057228,-25.723902,5.753907,40.085243
0.421401,0.296896,-9.079275,-0.139962,-0.056969,-0.097842,-26.974369,4.854859,40.603584
0.387880,0.373515,-9.141528,-0.096951,-0.075877,-0.129268,-26.974369,4.854859,40.603584
0.387880,0.373515,-9.141528,-0.096951,-0.075877,-0.129268,-26.974369,4.854859,40.603584
0.153237,0.263376,-9.045755,0.054718,-0.071616,-0.144848,-26.974369,4.854859,40.603584
0.153237,0.263376,-9.045755,0.054718,-0.071616,-0.144848,-26.974369,4.854859,40.603584
-0.009577,0.234644,-8.892518,0.085611,-0.033532,-0.108229,-26.974369,4.854859,40.603584
-0.009577,0.234644,-8.892518,0.085611,-0.033532,-0.108229,-26.974369,4.854859,40.603584
0.220278,0.344783,-8.887730,0.024091,-0.035530,-0.054166,-26.974369,4.854859,40.603584
0.220278,0.344783,-8.887730,0.024091,-0.035530,-0.054166,-26.974369,4.854859,40.603584
0.311262,0.373515,-9.031389,-0.033567,-0.090658,0.006289,-26.974369,4.854859,40.603584
0.311262,0.373515,-9.031389,-0.033567,-0.090658,0.006289,-26.974369,4.854859,40.603584
0.349571,0.105350,-9.232512,0.032081,-0.136598,0.001096,-25.902540,3.776002,39.566898
0.349571,0.105350,-9.232512,0.032081,-0.136598,0.001096,-25.902540,3.776002,39.566898
0.038309,-0.033521,-9.112796,0.182552,-0.119953,-0.059625,-25.902540,3.776002,39.566898
-0.119716,0.076618,-8.868575,0.243539,-0.066023,-0.091317,-25.902540,3.776002,39.566898
-0.119716,0.076618,-8.868575,0.243539,-0.066023,-0.091317,-25.902540,3.776002,39.566898
-0.158025,0.143659,-8.662663,0.191474,-0.021681,-0.065218,-25.902540,3.776002,39.566898
-0.158025,0.143659,-8.662663,0.191474,-0.021681,-0.065218,-25.902540,3.776002,39.566898
0.119716,0.225066,-8.662663,0.060710,0.001622,-0.014617,-25.902540,3.776002,39.566898
0.119716,0.225066,-8.662663,0.060710,0.001622,-0.014617,-25.902540,3.776002,39.566898
0.076618,0.177180,-8.614777,0.039405,-0.021415,-0.002499,-25.902540,3.776002,39.566898
0.076618,0.177180,-8.614777,0.039405,-0.021415,-0.002499,-25.902540,3.776002,39.566898
0.014366,0.105350,-8.705761,0.050191,-0.036995,-0.011155,-23.937519,2.876954,39.739677
0.014366,0.105350,-8.705761,0.050191,-0.036995,-0.011155,-23.937519,2.876954,39.739677
-0.062252,0.220278,-8.710549,0.054052,-0.003172,-0.030863,-23.937519,2.876954,39.739677
-0.062252,0.220278,-8.710549,0.054052,-0.003172,-0.030863,-23.937519,2.876954,39.739677
0.028732,0.402246,-8.633931,0.043533,0.045432,-0.040051,-23.937519,2.876954,39.739677
-0.086196,0.306473,-8.519004,0.034611,0.045831,-0.030330,-23.937519,2.876954,39.739677
-0.086196,0.306473,-8.519004,0.034611,0.045831,-0.030330,-23.937519,2.876954,39.739677
